location,price,Supply(Selling)_or_Demand(Buying),text,title,url,legacyId,time,commentsCount,likesCount,sharesCount,topComments/0/text,topComments/1/likesCount,topComments/1/text,user/id,user/name
,,,"Hey, me and my roomates are looking for a female Roomate to take the master bedroom which is 1100+150 utilities which includes wifi, water, Gas, electricity and washer and dryer. The House is 2 blocks away from SJSU. The house comes with a back yard and a garage providing a ton of free parking for us. The room is individual rent so you wouldn’t have to worry about the rest of the groups rent if that’s a concern for you as well. Let me know soon!!! Because we want to find a Roommate that the rest of us would get on with before the landlady finds someone else to take the room.",,https://www.facebook.com/groups/SJSUhousing/permalink/1993922090941617/,1993922090941617,2023-07-18T22:54:42.000Z,6,9,0,"Hey, I am interested in the room. Is it still available",0,Nadia Alvarez just sent you a message,pfbid02dHgeTNthLGhraxWaDzbEMtKo46uxaCwWzwhr1adV9JKbEQEXk3vdxUH15KgUWXc4l,Nadia Alvarez
,,,"Hi all! I am looking for a private room within a budget of $800 to $1,200, preferably with female roommates, close to SJSU. I'm friendly, clean, and responsible. 🙂
Please message me if you have any available options!",,https://www.facebook.com/groups/SJSUhousing/permalink/1993864367614056/,1993864367614056,2023-07-18T20:04:18.000Z,4,7,0,I’m gonna message you rn!,0,Messaged,pfbid0LVy8GrDPG3eNTRAJmm6cKLebCLRFikLxRh89ktu7YJSG9AxCuPQ2nouAW4jSQSFrl,Amrita Lal
,,,"Hello! I have a spacious room available for SJSU students only. It is only a ten minute walk to SJSU. The room is a single occupancy room in a 4 bedroom house. The rent is $1095 per month (includes utilities). If you plan to have a car, it is an extra $35 per month to park in the driveway. Extra street parking is also available. Please PM me for more details.",,https://www.facebook.com/groups/SJSUhousing/permalink/1993807840953042/,1993807840953042,2023-07-18T18:12:59.000Z,5,12,0,Messaged you!,0,Messaged!,pfbid0QaQccPaMLvDZDCkR3WttK5qh2pfGJBXz1LVkJDCjtn4dQ5jbQEZd29PyJR1nkurTl,Olivia Andrews
,,,"Hello everyone,
I am  in search of a private room preferably with walking distance to SJSU campus, please message me thank you",,https://www.facebook.com/groups/SJSUhousing/permalink/1993794287621064/,1993794287621064,2023-07-18T17:40:47.000Z,3,31,0,Hi,,,pfbid02i28TSgYLKngEfdaC2r5mp77dnJy1apzwHaNrqmHbsHPifLe1z1Cf7zuLDRmgr7dfl,Sambridhi Pathak
,,,"Hello ! I’m looking for a girl to sublet my room in an all girls apartment at The Grad San Jose. Living space is shared with three other roommates.Amenities include : fitness center , yoga studio, study labs with free printers and computer access. Study rooms on each floor. 
1,560 for a single room on the 5th floor. Has attached bathroom, walk in closet. Shared kitchen ,fully furnished. In unit washer and dryer. Kitchen appliances.

Looking for someone to move in August 1,2023 - July 31, 2024. If interested for a different move in date please reach out to me !!

requirements are to make 3 times the rent and if you don’t to have a guarantor that does and has a credit score above 600 and has not been evicted before 

If you have any other questions and details on the room please email
Lozanomia8031@gmail.com",,https://www.facebook.com/groups/SJSUhousing/permalink/1993665674300592/,1993665674300592,2023-07-18T13:13:39.000Z,0,3,0,,,,pfbid0MjPgdPozR46yHKSMQWZx2YLz8esMPhvnfpcewYVcegXQb7yhP4cYBDJxWxN6xGw9l,Mia Lozano
,,,"URGENT
Hello everyone, I am currently looking for someone (MALE only) to sublet/relet my unit in a 4-person apartment at the Grad, only a block away from SJSU campus. The unit includes: 
-master bedroom and connected bathroom 
-fully furnished (bed, desk, couch, etc.)
-TV, washer, and dryer included 
-WiFi included
-fridge, microwave, stove, and oven 
-beautiful views of campus and surrounding areas from the 16th floor 
-access to all Grad amenities, including pool, gym, patio, and multi-purpose room 
-$1689/month rent 
-floor plan D6 
Lease term begins August 1, 2023 and ends July 31, 2024.",,https://www.facebook.com/groups/SJSUhousing/permalink/1992182087782284/,1992182087782284,2023-07-17T20:06:49.000Z,0,0,0,,,,pfbid0tMoXtkgySEDg2FHhdsfTKm46e5JMcTT36R4pEQYn8hrBmheHxmUTjuQFh2RmGjzcl,Sunjay Raman
,,,Hello! I'm a transferring Design Studies student and I am urgently looking to room with female only roommates. My budget is $600-$750. I need to move in by August 5th-12th. Please reach out to me if you need another roommate!,,https://www.facebook.com/groups/SJSUhousing/permalink/1992695724397587/,1992695724397587,2023-07-17T20:05:37.000Z,1,12,0,,,,pfbid02rDCC5XH4aJwC8BJ5SqAJAm3rVTs9VveacGQiwS1r6Fxgbu6HTFQ55Xymd2zdVB79l,Yemimah Raza
,,,Hello everyone! I'm an incoming Design Studies transfer student this fall and I'm looking to room somewhere close to SJSU. My budget is about $700. I prefer an all female household. Please reach out to me if you have any leads/available space!,,https://www.facebook.com/groups/SJSUhousing/permalink/1981031515564008/,1981031515564008,2023-07-17T20:05:37.000Z,0,5,0,,,,pfbid02rDCC5XH4aJwC8BJ5SqAJAm3rVTs9VveacGQiwS1r6Fxgbu6HTFQ55Xymd2zdVB79l,Yemimah Raza
,,,"Looking for permanent accommodation near SJSU from July 28 onwards. My budget is around $1000. Private or shared works. Also, I have a super chill cat!",,https://www.facebook.com/groups/SJSUhousing/permalink/1993229871010839/,1993229871010839,2023-07-17T18:59:51.000Z,0,14,0,,,,pfbid02PGcdUWtbcxiLzRvDxt6G5tcWM9DTKpo1EqoQSKPSxTpGwfrcgWAU4w4jB3AidmRMl,Mithi Pandey
,,,"Urgently looking!!! 

Hi everyone I have a space at the grad San Jose 5-10 min walk from sjsu.

August 2023-July 2024
3b/3b private room and bathroom 
C1 unit
Fully furnished
1625 a month (includes full access to all amenities)

Message me for more information and if interested!!",,https://www.facebook.com/groups/SJSUhousing/permalink/1993222317678261/,1993222317678261,2023-07-17T18:37:22.000Z,0,8,0,,,,pfbid0JhZcss3juAMAqqgVR2W1MgPA3DLx4qSYXhKqFwzEKtEPmyTZkZA1XiWtDDwgGFool,Faye Ellis
,,,"Hello. I’m looking for a roommate. I have a 2x2 in Milpitas, near Great Mall. It’s 12-15 minutes away from campus. $1700 per month plus utilities. It comes with washer and dryer in the unit, you get you own bathroom, there’s also a gym, study center, rooftop with pool and hot tub, and is walking distance from the mall, grocery stores, and the Milpitas Bart Station. 
If you would like to see pictures or get a tour, please comment down below.
Thanks.",,https://www.facebook.com/groups/SJSUhousing/permalink/1993072394359920/,1.99307E+15,2023-07-17T13:07:29.000Z,2,9,0,Kindly contact here,0,Mssged!,pfbid0o2C95Rf1M1pjkQmtgVwjKVEcBNCUHGTi8x1gFFVWjYZ1dynzGTcs65y17nVhg3scl,Vanessa Jimenez
,,,Looking for anybody that is need of a roomate for the Fall Semester & I'm looking for monthly rent between of $500-$850 monthly. If anyone is looking for a roomate message me.,,https://www.facebook.com/groups/SJSUhousing/permalink/1992947391039087/,1992947391039087,2023-07-17T07:55:38.000Z,0,6,0,,,,pfbid024aNpzRt6mecxSbTDCRzzMGGp9B2aSnSjmCEbB1DgMVHk4rSjokrd76d4EatjN1kSl,Jonathan Kwon
,,,"Hello guys, I am Aditya Karthik.
I am looking for a shared apartment near SJSU from the months of July or August until December 2023. 
Kindly ping me if there is any availability.",,https://www.facebook.com/groups/SJSUhousing/permalink/1992862424380917/,1992862424380917,2023-07-17T04:14:58.000Z,1,9,0,Messaged,,,pfbid035GM5dPDT7xpKDk4ifUazUfJcaWeyeBAWig3jjqQphu4WnZu7dYhQxns7FDmW4f1wl,Aditya Karthik
,,,"Hello! 
My roommate and I are both SJSU alumni and are looking for a third roommate. 

We have a single bedroom with a shared bathroom that is available for rent. The monthly rent is 1075 plus ultilities and includes a parking spot in our carport. It is a one year lease that will start on August 1st! We have been living at this location for two years and really enjoy having our landlord. The location is about 10/15 minutes away from SJSU and about 5 mins away from Santana Row. Please message me if you are interested and for more details!",,https://www.facebook.com/groups/SJSUhousing/permalink/1992675587732934/,1992675587732934,2023-07-16T19:32:33.000Z,4,9,0,I'm interested!,1,I am interested in that. Please check your DM,pfbid02TKxoRGLvFrg1CPCu5jeQ5hk9JZRYpEMSqsYKCvSZrWjQkzHGTx3p1wFLA6aJuTzDl,Reina Aguirre
,,,"*Permanent accommodation available for 2 people in living room of a 2 bed 2 bath apartment at Avalon Cahill Apartments* 

Availability from: Aug 2023

Rent : $480+ utilities

If interested, contact
Tanuritha:- +1 (747) 476-9140
Manasi:- +1 (669) 230-9352",,https://www.facebook.com/groups/SJSUhousing/permalink/1992675231066303/,1992675231066303,2023-07-16T19:31:34.000Z,1,1,0,Hi! Is the space still available?,,,pfbid0udJTxPGQ4x98ff6kqXabXwyzSWRJka3k4E5Qn27N7YR51gv29yU25uZnGVWbNvcEl,Saloni Jackeray
,,,"Available now 2 private rooms in coed housing on dtsj. 7-8min walk to Spartan Stadium to catch shuttle to Sjsu. Pet friendly. Tandem parking on driveway. 

I can show you in person. Pls comment below and send pm. Thank you.",,https://www.facebook.com/groups/SJSUhousing/permalink/1992613914405768/,1992613914405768,2023-07-16T17:02:39.000Z,10,4,0,"I’m interested, I messaged you!",,,pfbid02sfwVhZK59gHsk2UMDFYHLqorkGsfaJMgkEkFufQhoJUsN7KZwX9Dm7diBTXQ2Hool,Eppie Lum
,,,"Hii my roommates and I (all Master’s students ) are looking for a 5th person to join us to start a new lease in August at a 2B2B apartment 5 min walking distance from campus. It’s a spacious, window side living room spot : $550-580 rent w/o utilities. It will be 5 people total in the apartment. We are pretty clean and responsible people and expect the same from our 5th roomie ✨ We’re looking for someone chill & friendly who is an addition to the group, not a subtraction 🤓🧚🏽‍♀️

Feel free to reach out if you’re interested! 🙃

PS we have no issues if you drink/ smoke occasionally or are a non-vegetarian 🌿

Female only!!",,https://www.facebook.com/groups/SJSUhousing/permalink/1992241331109693/,1992241331109693,2023-07-16T03:05:19.000Z,7,11,0,Is it available for lease period of Sep - Dec?,1,messaged!,pfbid037gFB112kMyDdHxii5HMEidbq1fD4Bf6kddy9RoSf5TEEmH9wGXNW6Xr1TtdmexAul,Saniya Kulkarni
,,,Urgent!!,,https://www.facebook.com/groups/SJSUhousing/permalink/1992131744453985/,1992131744453985,2023-07-15T21:57:19.000Z,0,1,0,,,,pfbid0JhZcss3juAMAqqgVR2W1MgPA3DLx4qSYXhKqFwzEKtEPmyTZkZA1XiWtDDwgGFool,Faye Ellis
,,,"Hey Folks,

I am a graduate from SJSU looking to share a house near Sunnyvale/SantaClara/Milpitas. Interested folks can ping me so that we can have a chat about the rest. Cheers !",,https://www.facebook.com/groups/SJSUhousing/permalink/1992075624459597/,1992075624459597,2023-07-15T19:24:42.000Z,2,8,0,Msgd,,,pfbid0FdfEHiasawYq4cuqXgehPDZk9JVYRFKKgHrjPT5wh7xR9Lk6VJnCFxYBRFkk9yMgl,Pravallika Vallapuri
,,,"*permanent accommodation available for 1 female 
in master bedroom of 2 bed 2 bath apartment at Avalon at Cahill Park

From aug 22-oct 22
Rent - $696 + utilities 

Location: 754 The Alameda, ( Avalon at Cahill Park) 

*In-house Facilities* : Washer and Dryer, Fridge, Dishwasher, Oven, Microwave , Centralized AC/ Heater

*Community Facilities* : Gym, Swimming pool, Lounge area

VTA bus stop right opposite apartment, Whole Foods market beside apartment, Diridon station at walkable distance 

Contact me for more details",,https://www.facebook.com/groups/SJSUhousing/permalink/1991814251152401/,1991814251152401,2023-07-15T09:37:14.000Z,1,3,0,DMed,,,pfbid0udJTxPGQ4x98ff6kqXabXwyzSWRJka3k4E5Qn27N7YR51gv29yU25uZnGVWbNvcEl,Saloni Jackeray
,,,"Hello all,

I & my brother are looking for a private room and a bathroom (preferably in a townhouse) in a shared unit starting August 1st. Our budget is up to $1300. I need a parking spot as well. I'm a working professional, clean guy, who mostly won't stay at home except for the weekends. I would keep to myself most of the time yet I'm very friendly and would love to hang out and make friends and chill. have no other preferences. I'm looking for a place somewhere close to north San Jose or Milpitas. I'm open to starting a new lease as well.

Please do let me know if you have anything.

Thanks,
Harsha.",,https://www.facebook.com/groups/SJSUhousing/permalink/1991740571159769/,1991740571159769,2023-07-15T06:25:43.000Z,0,12,0,,,,pfbid024L55H7eizRg1ZJEkjQ9bVL3YQJPLNgbTGHj3ZXYW9AY2jSYqn3q97ZbhWHSkKp2Yl,Harsha Badugu
,,,"Hello, I am an incoming 4th year sjsu student looking for room to rent. I am looking to move in mid august. Please reach out with any availability.",,https://www.facebook.com/groups/SJSUhousing/permalink/1991738381159988/,1991738381159988,2023-07-15T06:19:36.000Z,1,11,0,Messaged,,,pfbid021R1khPKbsiX6iXMPiKYg23822Pf6V6uqLoEyXSHJexaR1sTUq1nkvjnGiA3pwGFTl,Moe Abuwarda
,,,"Hi ,
I am Rushank and i just started working in bay area at Apple.
I am looking for place to rent starting Mid July / Early August. (cupertino/Santa Clara/San Jose).
I am looking for private room with an attached bathroom or starting a new lease with new apartment.  (preferably 2b2b)
About me:
I am vegeterian , non-smoker and looking for people who like to keep the place clean.
I like to play badminton and enjoy doing hikes. I love playing board games and cards.
Anyone who is in the same boat as me looking for a place or someone who already has an apartment and looking for a rommate please message me",,https://www.facebook.com/groups/SJSUhousing/permalink/1991727894494370/,1.99173E+15,2023-07-15T05:56:57.000Z,0,6,0,,,,pfbid02c3H76F9DfNDnifKCq62es8toAa9mqLxJq729q2ENwLK6WjDqVYYkexQnR9FG4C7Wl,Rushank Patel
,,,"Hi everyone!l I am looking for a shared room with my budget being 700 including utilities! I’m in an MSW program and I am very busy people throughout the day since I also work! I’m chill and just want a space I can use to study 😁 I have lived with roommates/ an apartment before so I’m familiar with living spaces and cleaning arrangements! I’m looking to move in August 1st, so i’m urgently looking for a space!",,https://www.facebook.com/groups/SJSUhousing/permalink/1991685491165277/,1991685491165277,2023-07-15T04:10:42.000Z,0,9,0,,,,pfbid038HQnGG4BJEVDrMWR2Di9M4ksTPvHHQK5E4FuwYrEbYuHSmeybqwGNwppry9JdiHAl,Ashly Banos
,,,"Hi everyone, i’m a junior transfer international student at SJSU
and i’m looking for a single room( also i’m open to shared room as well). The budget that i’m hoping for is around 600-800. i would like to move in first of August(8/1) if possible. if anyone has a open spot for housing or want to share bedroom together, send me a message or comment down below. 

About Me 

-Software Engineering major (anyone who is same major as mine, is always open to live with me) -Hobbies: video games Basketball, volleyball, swimming, reading, drawing, play guitar 

- Easygoing, kind, generous",,https://www.facebook.com/groups/SJSUhousing/permalink/1991678644499295/,1991678644499295,2023-07-15T03:53:42.000Z,4,4,0,"Hey I’m looking for a roommate, my budget is similar to yours. I’m a mathematics major. Let me know if you’re interested in searching for a room to split together.",0,Dm me,746471780007029,Anonymous participant
,,,"Temporary accommodation available for 1 at 101 San Fernando.

Availability - 20th July to 14 August(flexible)

Rent is 510 + utilities 

It is a 3 bed 2 bath

The apartment is right in front of the SJSU. VTA bus stop is 2 min walk from the apartment 

In-house Facilities :
Fully Equipped Kitchen(Fridge, oven and microwave), washer and dryer, Dishwasher

Grocery stores : Bargain 2 mins walk

SJSU and MLK Library : 2 mins walk

Contact: +1 4085928844",,https://www.facebook.com/groups/SJSUhousing/permalink/1991653081168518/,1991653081168518,2023-07-15T02:47:56.000Z,4,3,0,Is this still available for dates 3rd August to 8th August? Will it be a private room or a shred room?,0,I am interested,pfbid04WfYszm2UeEFQhRCCRUNxyaLQvzsbYubvE9MuTKQoEhCHSsP5PAazWLm3Y97xBKdl,Anuj Vakil
,,,"URGENT!!

Looking for someone to take over my lease from August 1st - July 2024 at The Grad.

$1674 per month (including utilities + all amenities the building provides for its residents)

- D2 floor plan on the 14th floor (4bed/4bath)
- great view of downtown
- single room + personal bathroom
- downtown location, 3 minute walk to SJSU
- in unit washer + dryer
- fully furnished

Please message me if ur interested.",,https://www.facebook.com/groups/SJSUhousing/permalink/1991629124504247/,1991629124504247,2023-07-15T01:51:57.000Z,0,1,0,,,,pfbid02coLLsrehQXrGkGDd1wo7Jo5gbNV2D5TRo5zw1PYu8Gy6ywMexcaDcHZ9EWQrTwgl,Mariella Subido Giron
,,,"URGENT!!
Hi everyone I have a space available at the Grad San Jose 5 min walk from sjsu. 

August 2023-July 2024 
3b/3b private room, walk in closet and bathroom 
C1 unit 
5th floor 
Fully Furnished 
1525 a month (includes full access to all amenities) 

Please message me for more information and if interested.",,https://www.facebook.com/groups/SJSUhousing/permalink/1991505651183261/,1991505651183261,2023-07-14T20:37:17.000Z,3,2,0,Are the utilities also included in the monthly rent?,0,Messaged you. Please check DM,pfbid02BxUs285jpLdWYar7p1MbBMXJWzeY5Whn1XzUjjENPkqR44K55MGUE6pXJrpe45avl,Aliah Vasquez
,,,"I’m entering my final year at SJSU studying Legal Studies and desperately looking for an open private room preferably close to campus. I currently live in Japantown and love it but unfortunately my housemates are all moving out at the end of our current lease. My budget is $1100 & would prefer to live with a clean, social, and responsible group. August 1st move in would be ideal. Thanks in advance!",,https://www.facebook.com/groups/SJSUhousing/permalink/1991496141184212/,1991496141184212,2023-07-14T20:19:42.000Z,1,11,0,Dm’d,,,pfbid02xUKMuPmhQJrvHGmpLzfcp4VEhDmvxT8YGigoveEP8geTmABBpo23QTU62vAhZ62cl,Tunde Odunlami
,,,https://www.facebook.com/marketplace/item/279048261311104/?mibextid=6ojiHh,This content isn't available right now,https://www.facebook.com/groups/SJSUhousing/permalink/1991444481189378/,1991444481189378,2023-07-14T19:00:16.000Z,0,0,0,,,,pfbid02h4S3eZGNhVJtgLCSA5V7E4JS2mTvJHbQYwCUh9PCbp7YeHf7kKF8hoeKkBQcYjqZl,Vinay Khade
,,,"girls only!!
Relet Available for san jose grad! looking for someone to relet my lease for next semester URGENTLY!

*offering to help pay first month rent! 
*no deposit required for lease

term begins this august 19 and ends july 31 2024!
-layout is C1 floorplan (3 bedroom)
-provided your own space/closet/personal bathroom! (you'll have 2 other female roommates)
-located at The Grad right down the street from SJSU
-rent is $1,747 monthly (includes all the other amenities that comes inclusive with the grad... pool, gym, lounges, etc!)
-RENT at the grad is also per person evenly and can't be split to ensure everyone only worries about their own rent rather than their roommates ($1,747 monthly) will help 1st rent.

contact number: 5593083721",,https://www.facebook.com/groups/SJSUhousing/permalink/1991432461190580/,1.99143E+15,2023-07-14T18:31:53.000Z,0,2,0,,,,pfbid02YoseCU1xanMzHzgELnYvXFNiqgKUtxhZveJBruhJ98YER53MoEYYcWMk6apsC2Qpl,Hailey Reyes
,,,"Renting 1 room. Woman preferred.

 I couldn’t edit my pending post, so I’ve attached a picture of it here. 😊",,https://www.facebook.com/groups/SJSUhousing/permalink/1989668931366933/,1989668931366933,2023-07-14T16:53:19.000Z,2,0,0,Messaged,,,pfbid023xEDHM4hUgwtnvNm4zg6AAuhV1ZcfbDXG3ksgcshUET1KeuCwF7iAbtPtHRxMTXkl,Zoë LeBlanc
,,,"Hi everyone. I’m looking for a private bedroom and private bathroom walking distance from the SJSU campus from August. My budget is within $1200. My requirements would be - all girls apartment, no pets and no party apartment is ideal. A parking space would be great if possible. Also, I would like to sign a month-to-month lease. Please message me if something is available!",,https://www.facebook.com/groups/SJSUhousing/permalink/1991390384528121/,1991390384528121,2023-07-14T16:51:49.000Z,2,16,0,Messaged,,,pfbid0ghTwcsFotDJ4rngbgSJCJyamhhcdB6SZzaSnYuc1khwFXwd7woqVC4p9BrXt6D5Vl,Zarin Shahid
,,,Hello everyone! Fellow San Jose state student here. I am wondering if anyone has any leads to a single one bed apartment? Or anyone that is renting out a room? Having trouble finding and ALL FEMALE and safe environment. Any help is appriciated. :),,https://www.facebook.com/groups/SJSUhousing/permalink/1991011547899338/,1991011547899338,2023-07-14T01:51:28.000Z,3,14,0,What’s your budget,,,pfbid02y2KH4mufQttsG4p18Nphb6pTwvNUANsUanzAtzAgg4oMfDhSzrxrsLJcyFxytowGl,Michelle Alcantar
,,,"🏢📣 Seeking Off-Campus Housing near SJSU 🎓🏠

Hello everyone! As I enter my senior year at SJSU, I'm excitedly searching for off-campus housing options that meet my requirements. Here's what I'm looking for:

🛌 Private room (preferably with a private bathroom, but open to sharing)
🚗 Parking space (mandatory)
💲 Budget: $1100 per month (flexible)
🗓 Move-in: Mid-August (open to lease term flexibility)
💰 Financial readiness: I have three months of rent saved up, and a co-signer available if needed.

If you or someone you know has a suitable rental available, I would greatly appreciate any leads or suggestions. Please feel free to message me or leave a comment below. 📩✉️

Thank you in advance for your help, and I look forward to hearing from you soon! 🏠🎉 #SJSU #OffCampusHousing #SeniorYear",,https://www.facebook.com/groups/SJSUhousing/permalink/1990902841243542/,1990902841243542,2023-07-13T21:00:10.000Z,0,1,0,,,,pfbid0bv55rrb9ywg721aoP6qDBP7k4vbrVLE19vZXeZapBxLCqDuuiPyfS8nto3vmTsYbl,Ting Hui Chen
,,,"Good morning, I am an incoming transfer student to SJSU and am looking to move in to a room sometime around August 15. My budget is around $1000. Please feel free to message me if you are looking for a roommate or renting out a space. Thank you and have a great day.",Room Roommate Sublet Apartment Flat Condo Female Roommate on Strikingly,https://www.facebook.com/groups/SJSUhousing/permalink/1990848444582315/,1990848444582315,2023-07-13T18:24:14.000Z,1,6,0,"I hope it will be helpful. Try here, You will get the best response from this site:
https://rentalhelping.mystrikingly.com",,,pfbid02J5XH5m5x75NXUWr6NE59EuyB9LDb9UXNpYRc3fssexM8hv74bLvjdUufF8xKFXWol,Robert Guevara
,,,"Hi my name is Alejandro, I am a junior and I am looking for a place to rent for the fall semester. Preferably located close to campus, or near the airport. Would prefer my own space/room. Budget is under $1000",,https://www.facebook.com/groups/SJSUhousing/permalink/1990412134625946/,1990412134625946,2023-07-13T03:39:18.000Z,1,16,0,Messaged,,,pfbid02PBvHT35PYRVKXh3HCXxFY9bPdvHn1sj9pCSCDSL1xkBhnrHVTJQxvFtp5yY37hmol,Alejandro Corona
,,,"Hi everyone I have a space at the grad San Jose 5-10 min walk from sjsu.

August 2023-July 2024
3b/3b private room and bathroom 
C1 unit
Fully furnished
1625 a month (includes full access to all amenities)

Message me for more information and if interested!!",,https://www.facebook.com/groups/SJSUhousing/permalink/1990163041317522/,1990163041317522,2023-07-12T16:50:30.000Z,3,3,1,I'm interested!,0,I am interested! Is it possible to put 2 beds in one room? Actually we needs 4 bedrooms,pfbid0JhZcss3juAMAqqgVR2W1MgPA3DLx4qSYXhKqFwzEKtEPmyTZkZA1XiWtDDwgGFool,Faye Ellis
,,,"Hello 
I am LOOKING for housing near SJSU. I am a Computer Engineering B.S student and I have about one year left. I am preferably looking for a private room under $1300 but am open to looking at other options. If anyone has a place please let me know and I am open to options outside of my preference. Also I can not start my lease until mid August.",,https://www.facebook.com/groups/SJSUhousing/permalink/1989899914677168/,1989899914677168,2023-07-12T07:05:46.000Z,1,4,0,Messaged,,,pfbid02zSSawBUBYpmZAc5izKfcUPFpzFRH7odnrQT7zaKDVFqhAJ8sNF4aiXfv6xbQL1kRl,Arfan Sharif
,,,"Hi 
I am an incoming graduate student at SJSU. I am looking for a bedroom to rent for the duration of the school year. I hope to move in mid August. 

With thanks,
Yla Williams",,https://www.facebook.com/groups/SJSUhousing/permalink/1989777021356124/,1989777021356124,2023-07-12T01:37:08.000Z,7,9,0,Messaged,0,Hi -- I have a 2B/2B and need someone to rent the Master bedroom. Are you still looking?,pfbid035Evm5z3UtXfs8krQcVoREf5LqCXJq97mERxjv5xb8G4SXtdLuqvLiENP7PRL2HJfl,Yla Williams
,,,"**Hello!**

**We are looking for a current male SJSU student to rent a single occupancy rooms in all-student housing. Rent is $820/month.**

**This housing is conveniently located close the intersection of 19th St and William, downtown San Jose, only 0.8 miles from San Jose State University. It has easy access to SJSU via VTA bus lines, bicycles, and electronic scooters.**

**Common areas include bathrooms, kitchen, family room, living room, dining room, laundry area and side yard.**

**The kitchen is a large modern kitchen with granite counter tops and plenty of cabinets.**

**You will share a bathroom with 2 other students.**

**Appliances include refrigerator, built-in microwave, conventional oven and etc.**

**We have an in-house laundry facility (washer and dryer).**

**The bedroom comes with a bed, chair, desk and table lamp.**

**Unlimited free broadband wireless internet access.**

**PG&E and water bills will be shared by all tenants.**

**Free professional cleaning services provided for all common areas once every 4 weeks.**

**There is an application screening fee of $50.00.**

**Single occupancy, non-smoking, no pets, no over-night guests, NOT a party place.**

**Lease Term 8/1/2023 -7/31/2024.**

**Please contact/text Oasis Student Housing at 408 418-6298 for more info.**",,https://www.facebook.com/groups/SJSUhousing/permalink/1989671348033358/,1989671348033358,2023-07-11T20:36:21.000Z,10,8,0,Sure.  Are you SJSU students?,0,"I sent you a message, I am very interested!",pfbid02wmN1vA77Re3XnbYMq3dsFZXHjvNcxyrmGwMrxjV7HbDjiyAVuU9CJKc82RwBKgdJl,Ping Tsao
,,,"There’s a new room available as of today, in a spacious house, right next to SJSU, for only $1000 a month. 
The room has a connecting bathroom and a wide closet. There is an accessible kitchen with no limitations on what you can cook. 
Water, toilet paper, and utilities such as an air fryer and a toaster have already been made available and are for you to use at your own convenience.
The people occupying this house are friendly people and maintain the house quiet well. 
You can move in anytime from today to the 10th of July. 
Feel free to message me. There’s a new room available as of today, in a spacious house, right next to SJSU, for only $1000 a month. 
The room has a connecting bathroom and a wide closet. There is an accessible kitchen with no limitations on what you can cook. 
Water, toilet paper, and utilities such as an air fryer and a toaster have already been made available and are for you to use at your own convenience.
The people occupying this house are friendly people and maintain the house quiet well. 
You can move in anytime from today to the 13th of July.
Feel free to message me.",,https://www.facebook.com/groups/SJSUhousing/permalink/1989560088044484/,1989560088044484,2023-07-11T16:23:49.000Z,2,1,0,I'm interested!,0,Is this still available? I'm interested,pfbid0kArBWazDoAHQTQFCq8sYHoJGZAih4hRzdFbQY1z7TmB8BuepGucMqBHpFBJDcJoXl,Manav Sheth
,,,"Relet Available for san jose grad! looking for someone to relet my lease for next semester URGENTLY!

lease term begins this august 19 and ends july 31 2024!
-layout is C1 which will be a 3 bedroom
you'll have your own space/closet/personal bathroom! (so you'll have 2 other roommates and if you have friends you can all put each other down to become roommates potentially)
-located at The Grad right down the street from SJSU
-rent is $1,747 monthly (includes all the other amenities that comes inclusive with the grad... pool, gym, lounges,
etc.)
-(rent at the grad is also per person and can't be split)

Imk if interested please! 

contact: hailey.reyes@sjsu.edu 
number: 5593083721",,https://www.facebook.com/groups/SJSUhousing/permalink/1989356411398185/,1989356411398185,2023-07-11T09:29:18.000Z,0,1,0,,,,pfbid02YoseCU1xanMzHzgELnYvXFNiqgKUtxhZveJBruhJ98YER53MoEYYcWMk6apsC2Qpl,Hailey Reyes
,,,"There’s a new room available as of today, in a spacious house, right next to SJSU, for only $1000 a month. 
The room has a connecting bathroom and a wide closet. There is an accessible kitchen with no limitations on what you can cook. 
Water, toilet paper, and utilities such as an air fryer and a toaster have already been made available and are for you to use at your own convenience.
The people occupying this house are friendly people and maintain the house quiet well. 
You can move in anytime from today to the 13th of July. 
Feel free to message me. There’s a new room available as of today, in a spacious house, right next to SJSU, for only $1000 a month. 
The room has a connecting bathroom and a wide closet. There is an accessible kitchen with no limitations on what you can cook. 
Water, toilet paper, and utilities such as an air fryer and a toaster have already been made available and are for you to use at your own convenience.
The people occupying this house are friendly people and maintain the house quiet well. 
You can move in anytime from today to the 13th of July.
Feel free to message me.",,https://www.facebook.com/groups/SJSUhousing/permalink/1989254764741683/,1989254764741683,2023-07-11T04:57:12.000Z,3,2,0,Interested,0,Is this still available?,pfbid0kArBWazDoAHQTQFCq8sYHoJGZAih4hRzdFbQY1z7TmB8BuepGucMqBHpFBJDcJoXl,Manav Sheth
,,,"$1600
Room for rent. Near SJSU and JAPANTOWN
MOVE IN AUGUST!
-Everyone is friendly, nice and professional living here
-Modern Smart House
-3 story home with new GA appliances
-Private bathroom with double sinks
-Sliding closet door with walk in closet",,https://www.facebook.com/groups/SJSUhousing/permalink/1989103078090185/,1989103078090185,2023-07-10T22:27:15.000Z,0,12,0,,,,pfbid02esRN1csPAMkqQWYDc2VHtrPZdWjnHgArcVuAorhHb9fh2i3XK2THw4vdJTPGA1Cal,Malik Elmore
