location,price,Supply(Selling)_or_Demand(Buying),text,title,url,legacyId,time,commentsCount,likesCount,sharesCount,topComments/0/text,topComments/1/likesCount,topComments/1/text,user/id,user/name
,,Supply,"Posting on behalf of a friend.
2 furnished bedrooms in well maintained big house are available in beautiful, safe neighborhood. 7 minutes’ drive away from Walmart supercenter, Walgreens and other San Jose downtown stores and 6-10 minutes’ drive away from SJSU.  Looking for respectful, responsible females.
Room 1 – 800$  utilities included for 1 female
Room 2 – 950$ (lil larger room)  utilities included for 1 female
Bathroom shared by total 2 people only, by each woman from these rooms.
For further details or to schedule a tour of the place, call “Iffy” 4085996999.",,https://www.facebook.com/groups/SJSUhousing/permalink/2110727195927772/,2110727195927772,2024-01-25T05:18:19.000Z,0,2,0,,,,pfbid0QtKRPdMPbPipB6ExGu3MpGRrtKjX6sV5yxscRaoK7oNbvqyR6U8R1nDu8Am7KoWZl,Divya Shukla
,,Supply,"Hi SJSU Students and recent grads,
2 Rooms for Rent and available now. One with a private bathroom and one without. All-female household in downtown San Jose. 3 Blocks from SJSU.
Central Heating and Cooling
In-House Laundry
Monthly Cleaners
Fiber Internet
Fully-Equipped Kitchen
Reach out with any questions. Photos and more info in the Craigslist Ad.
",Master Bedrooms - rooms & shares - apartment room roommate share rent - craigslist,https://www.facebook.com/groups/SJSUhousing/permalink/2110584962608662/,2110584962608662,2024-01-25T00:13:52.000Z,0,1,0,,,,pfbid02aueEbCuZsa5BNLRUVqku6esQsKthXHpfMRC61iv5va5MJJNs7txizjBfcP7vsBGul,Evin Wieser
,,Supply,"**PRIVATE BEDROOM IN PRIME LOCATION BY SJSU WITH PROFESSIONAL MONTHLY CLEANING**

**Spacious private bedrooms, come fully furnished with students in mind:**
* Wide electronic motor standing desk
* Amazon Echo controlled electronics such as LED lights and to view the doorbell + security cameras
* Full-size bed frame + memory foam mattress
* 4 Bathrooms shared

**The large house (close to 3000 sq ft) is centrally located:**
* SJSU: ~15 minutes walk away, you’ll live in the Hensley district. This neighborhood is very safe and quiet, away from the high crime rate of San Jose downtown.
* Japantown: 2 blocks away, lots of shops + restaurants
* Groceries: Cardenas, a large supermarket 3 minutes walk. Japanese supermarket: 8 minutes walk. Trader Joe’s and Target: 1.5 miles away.
* Public Transportation: 15-minute walk to VTA station.

**The following amenities are all provided for free:**
* Kitchen with four-burner stove and oven
* Microwave / Air-fryer / Coffee maker / Toaster / XL capacity refrigerator / freezer
* Washer/dryer and Dishwasher
* High-speed fiber optic internet (1 Gbps)
* Plenty of street parking.
* Security cameras + bright LED motion lights around the house's perimeter for safety.
* Free monthly cleaning of the common areas (bathroom, kitchen, etc)

All tenants are SJSU students - Co-Ed

Availability:

**Unit 4 (Large with 2 closets): $1320 / month**

No application fee. The application process is quick and simple. The security deposit is the first month’s rent.

Water and electricity will be split equally among tenants, so much cheaper.

keep in mind that applications are considered on a first come first serve basis so we recommend you to apply quickly to be considered.",,https://www.facebook.com/groups/SJSUhousing/permalink/2109900172677141/,2109900172677141,2024-01-23T22:18:14.000Z,0,3,0,,,,pfbid02FavqgfTSnWV5yqv6M5XSBLuhbSiYamq3di6M9Rf5yZgEgTF7HsiF1A2egG8ZSH62l,Wahyudinata Setiawan
,,Supply,"Hello, I’m moving out of San Jose for a semester so I’m looking for someone to take over my lease at the Grad from Feb (or jan) -July 31st, for the 2024 spring semester. Only female. 
-15 minute car drive to De Anza or foothills campus
-2 minute away from Sjsu 
-security patrol
-refridgerator, oven, dishwasher
-immediate maintanence 
-garbage disposal on floor
-community room 
-utilities included
-washer/dryer in unit 
-fully furnished 
-4 roommates 
-shared bedroom
-private bathroom
-clean, friendly roommates
-wifi included 
-all female 
Rent-$1,268
Amenities:
-pool and jacuzzi 
Grilling area/ patio
Dog park
-study rooms
Contact for more details: 213-703-8537 
Please text if I don’t answer",,https://www.facebook.com/groups/SJSUhousing/permalink/2109849979348827/,2109849979348827,2024-01-23T20:18:59.000Z,3,5,0,"Hi, is this still available?",,,pfbid07w6k11URV6FBSzUt1MiJmUBjY6JySpJtZRv4yoMQcn4rsyEJDk7q2meYrVUHPgdyl,Julia Simonyan
,,Demand,"Hi! We're a couple looking for a private bedroom with a private bathroom, available starting the first week of February. Our ideal location is between Palo Alto and Redwood City, in a gated community with parking. Our budget ranges from $1,800 to $2,500. We're open to either joining an existing lease or teaming up to find a new apartment. In our shared spaces, we value cleanliness and would prefer non-smoking roommates. No dietary restrictions. If you have any leads or are looking for roommates, please feel free to message me. Thanks!",,https://www.facebook.com/groups/SJSUhousing/permalink/2109762979357527/,2109762979357527,2024-01-23T17:08:23.000Z,1,10,0,,,,pfbid07z3nmiVSPaNd18wehLN9W4H5GUojCqXkfBL2uWbk111Q67NzFGfXEhTiSjGeTnnPl,Kruthi Rao
,,Supply,"Hello,
I’m looking for a shared accommodation in Fremont, CA. I have a private bedroom with attached bathroom available in a 2b2b apartment community. It's in Fremont near to Elizabeth lake, Kaizer hospital and public library.

Rate: $1600/month (excluding wifi, utilities and electricity)
Lease: Monthly (6 months preferred)
3D view link: https://my.matterport.com/show/?m=xqiKSvmZEgx&back=1

Preference:
Pure Veg (non veg cooking not allowed)
Indian Origin, couple preferred.
No frequent multiple guests allowed.

Text me on 650-430-2840 for more details.","Explore Mission Peaks - CALISTOGA - 2 BR, 2 BA in 3D",https://www.facebook.com/groups/SJSUhousing/permalink/2109603066040185/,2109603066040185,2024-01-23T12:29:20.000Z,0,1,0,,,,pfbid036y5D7q8pCrqv6uyaqXPKMk2x5ZuGpCcHsGXznKUeuoPTRUMvQ8FprjPB7G54ygdal,Chelsiya Patel
,,Supply,"hi i’m posting this for a friend…

Hello, we are looking for 1 more girl to move into a shared room. 
The lease starts January 23rd. 
Our rent is $700 each plus utilities. 
It is a 5 minute walk to campus.
There is one parking pass, and street parking.
Each room has a bathroom.
There is a dishwasher, oven, and fridge, that are split by room.
Please message Laronda Smith if you are interested!",,https://www.facebook.com/groups/SJSUhousing/permalink/2109202319413593/,2109202319413593,2024-01-22T21:42:34.000Z,2,7,0,"Hi Neptali Flores and Laronda Smith, interested",,,pfbid02eNb8x7ct5Hn1mbYhP1K9ZPTLtfw1Bde8d55pLyNZc9kUyYYYzPDrkbXYdhyhdHqZl,Neptali Flores
,,Demand,"Hello! Looking for a room to rent. Move in date Apr, 1st. I am full time worker, clean n responsible. No pets, no smoke. Budget is $750-800.",,https://www.facebook.com/groups/SJSUhousing/permalink/2108699792797179/,2108699792797179,2024-01-22T05:24:59.000Z,0,27,0,,,,pfbid02S6KbjYss5wtv78NdXjSoWdERrt9weh1npo68dvjbfbBJ5WVE9b7whS8AawxuprPxl,Shirin Turatbekova
"Santa Clara, CA","$1,466",Supply,"Posting for my friend.
Private room with Private Bath is available in  a 2b2b. 
Direct bus to SJSU every 15 mins from apartment.
https://www.facebook.com/marketplace/item/990156512604630/?mibextid=6ojiHh",1 bed · 1 bath · Apartment,https://www.facebook.com/groups/SJSUhousing/permalink/2108417709492054/,2108417709492054,2024-01-21T22:15:01.000Z,0,1,0,,,,pfbid02epULg9VU6YG3ShMzWQB7RrnwvuMLCwbnH6wFSCkBSSkAD3BgNmPrKiLrQV5hhz6yl,Sai Konda
,,Supply,"*PERFECT FOR STUDENTS*

Private bedroom for 1 or 2 people available in downtown SJ at 412 E Williams st. Located around the corner from Spartan tacos. Please read the property details down below, and feel free to reach out to me if you have any questions! 

• floor plan 1: $950 / month includes utilities 
• floor plan 2: $1,150 / month including utilities - bigger room and walk-in closet. 
• Deposit $1,150 = 1st months rent
•  6 month minimum lease 
• street parking only 
• on-site coin operated washer and dryer
• rent includes all utilities 
• weekly cleaning for common areas 
• 11 total units in the building 
• 5 total bathrooms",,https://www.facebook.com/groups/SJSUhousing/permalink/2107820296218462/,2107820296218462,2024-01-20T23:37:50.000Z,1,5,0,messaged!,,,pfbid0sgpFfdtXr2C4ipmmoqkLAFvR7MwDVzvaqQ3ck8rq77kMWq3g8uXbXvCKsmKRvuRgl,Toby Tran
,,Supply,"**Private Individually Keyed Bedroom in remodeled building Directly Across from SJSU | $995/mo + svcs fee. Available NOW**

Here’s your chance to live in one of the nicest properties just steps from SJSU Campus and minutes from downtown San Jose. Completely remodeled, you'll enjoy all the modern conveniences and charm of a historic property. Hurry Before it’s gone!<p>

BEDROOM 1 – 125Sq Ft Private Individually keyed bedroom $ 995/mo + Svcs Fee – Avail NOW! <p>

DESCRIPTION Bright PRIVATE room on 2nd floor overlooking SJSU Science Bldg <p>

Large dual-pane windows offer lots of natural light. Each room individually secured/locked for privacy. Ceiling fan, Hi-Speed Internet (Cat 6 Ethernet and Wi-Fi). Beautiful cherry hardwood <p>

COMMON AREA/AMENITIES: A completely remodeled duplex across the street from SJSU (Not a high-density apartment or noisy frat house) <p>

This unit has 4 private bedrooms, 2 Full remodeled bathrooms Newer modern kitchen with newer appliances, granite counters, stainless sink, breakfast bar. <p>

Common lounge area with flat screen TV and Internet TV Newer central heat.

Newer copper pipes/water heater/bathrooms (not 100yr old pipes).

Newer Electrical wiring with breakers throughout (no unsafe/ungrounded fuses)

Seconds to SJSU Science Bldg and minutes to downtown San Jose/Light Rail <p>

On-street parking permit available through City of San Jose (~$45/yr)

Security lights, Kwikset deadbolt systems, and 24/7 CCTV Cameras

Private fenced backyard with teak patio set and BBQ Grill <p>

ABOUT YOUR ROOMATES: Current tenants are SJSU students or recent grads. Looking for applicants who are responsible and respect other tenants.<p>

ABOUT YOU: You are a responsible student or working professional You are a non-smoker and have no pets. You respect other people and their property. You are welcome to join others in weekly meal prep or go on your own. You have sufficient income/credit or family member that can co-sign . <p>

LEASE DETAILS: Monthly rent is $995 + $55 (wifi/all utilities except PG&E) = $1050(1st month and 1 month security deposit required), Rent includes the following: o High-Speed Internet (800Mbps) wired and wireless Ethernet o Garbage, Water and Sewer Tenant Pays Separate: o Renter's insurance policy protects you and your belongings (~$12/mo) o Low PG&E equally shared by all ~$25 <p>

We will show property to serious applicants only. Please submit application to www.foxtenant.com Free to Apply! <p>

For more info: www.foxtenant.com www.foxinvestments.net <p>

Floorplan: https://drive.google.com/file/d/1hOKwr7zDl0R4Usra6adfP_fgfDAurvhi/view?usp=sharing

Photos: https://drive.google.com/drive/folders/1E_H6hXATXfBkpbGQUVDpXaPMJWYDCGeA?usp=share_link

Virtual Tour: https://www.theasys.io/viewer/NwYJiHXnez7TiYJXyDInpz1yUFKd7M/ (Bed 1 N/A) <p>

Property Tour: Showing Sat 1/20/24 1pm-1:30pm BY APPT ONLY! Book online at www.407.clickbook.net <p>

**** IF THIS AD IS UP, UNIT IS STILL AVAILABLE *****",,https://www.facebook.com/groups/SJSUhousing/permalink/2107673896233102/,2107673896233102,2024-01-20T18:19:02.000Z,0,2,0,,,,pfbid02FBfdiG4MCfgyL2J3BMMo7xJnuaBN5PLQbnKRjZ3UyL94vLqWKVvcYqaKqqc2CvMxl,Terry Tam
,,Unknown,,This content isn't available right now,https://www.facebook.com/groups/SJSUhousing/permalink/2107505246249967/,2107505246249967,2024-01-20T13:54:05.000Z,0,0,0,,,,pfbid0t5rk1AVsttCJEkovpc6RXnRrKgKm5Se3zGVBVkkVqqdSYYsN2qxsnWeuzG6rU1Xfl,Shubham Agarwal
,,Supply,"-ONLY MALE ROOMMATE-
Hi,
My friend has a room available in a two-bedroom house in Sunnyvale, CA. He lives alone currently.

Rent: 1,700 (price negotiable if leased til July)

Main Bedroom w/ private bathroom
Washer/Dryer
Garage
AC
All furniture included

You can text me (773)656-2780",,https://www.facebook.com/groups/SJSUhousing/permalink/2107210849612740/,2.10721E+15,2024-01-20T03:58:38.000Z,0,2,0,,,,pfbid0V8NLrEmdD8mrunitgyRvTMAopFogMX8DG2ggwNJQPTJoiw821rmvrpqcjUBMNr5Wl,Yumi Lee
,,Demand,"Hello. I am looking for the room to rent. Around $750-800 per month. Move in date Apr, 1st",,https://www.facebook.com/groups/SJSUhousing/permalink/2106554806345011/,2106554806345011,2024-01-19T04:58:50.000Z,0,28,0,,,,pfbid02S6KbjYss5wtv78NdXjSoWdERrt9weh1npo68dvjbfbBJ5WVE9b7whS8AawxuprPxl,Shirin Turatbekova
,,Supply,"** Looking for 1 female roommate for the bigger bedroom in 3bed/2bath Willow Glen-San Jose Area(95125) House**

Looking for single person to sign preferably long term lease(12-month or more, short term lease-negotiable)

** Unfurnished Large Bedroom with Shared bath Rent : $1300 + utilities **

Deposit : 1 month rent
Start Date : Early March
About property:
* Safe community
* Super spacious on a 6300 Sq ft lot
* Bright-light through the day
* Re-modelled Kitchen
* Video surveillance security System in place
* Water Filtration system installed for entire house
* In- house laundry
* Lush backyard
* Ample parking space available
* Great for work from home or students
* Centralized AC and heater
* Living room, Dining room and Kitchen is a shared space.
* Close to Safeway, Walmart and Costco
* Close to all highways 101, 87, 280
* 15 mins bike ride from SJSU, San Jose Downtown
* 15 mins walk to Lincoln Ave, Downtown Willow Glen
* 15 mins drive to Santana Row

Requirement:
-If interested, send me a description about yourself. You will have small discussion with me before we decide.
-Individual who keeps clean and respects others privacy.
-Individual with good credit.
-No smoke, drugs and No pets.
Please note furnitures in photos are staged and is used for ad purposes.",,https://www.facebook.com/groups/SJSUhousing/permalink/2105904849743340/,2.1059E+15,2024-01-18T05:57:42.000Z,0,3,0,,,,pfbid02cs7TKn5QT1WXsttDSKzzWeqCSeeGWEsqcKWggNM6M54Tjj5EXpuSX4aXVWUfb7rql,Ramya Mohandoss
,,Supply,"**PRIVATE BEDROOM IN PRIME LOCATION BY SJSU WITH FREE MONTHLY CLEANING**

**#available #coed**

**Spacious private bedrooms, come fully furnished with students in mind:**
* Wide electronic motor standing desk
* Amazon Echo controlled electronics such as LED lights and to view the doorbell + security cameras
* Full-size bed frame + memory foam mattress
* 4 Bathrooms shared

**The large house (close to 3000 sq ft) is centrally located:**
* SJSU: ~15 minutes walk away, you’ll live in the Hensley district. This neighborhood is very safe and quiet, away from the high crime rate of San Jose downtown.
* Japantown: 2 blocks away, lots of shops + restaurants
* Groceries: Cardenas, a large supermarket 3 minutes walk. Japanese supermarket: 8 minutes walk. Trader Joe’s and Target: 1.5 miles away.
* Public Transportation: 15-minute walk to VTA station.

**The following amenities are all provided for free:**
* Kitchen with four-burner stove and oven
* Microwave / Air-fryer / Coffee maker / Toaster / XL capacity refrigerator / freezer
* Washer/dryer and Dishwasher
* High-speed fiber optic internet (1 Gbps)
* Plenty of street parking.
* Security cameras + bright LED motion lights around the house's perimeter for safety.
* Free monthly cleaning of the common areas (bathroom, kitchen, etc)

All tenants are SJSU students - Co-Ed

No application fee. The application process is quick and simple. The security deposit is the first month’s rent.

Water and electricity will be split equally among tenants, so much cheaper.

Availability:

**Unit 4 (Large with 2 closets): $1320 / month**

keep in mind that applications are considered on a first come first serve basis so we recommend you to apply quickly to be considered.

Annual lease only",,https://www.facebook.com/groups/SJSUhousing/permalink/2104446309889194/,2104446309889194,2024-01-15T22:28:23.000Z,0,2,0,,,,pfbid02FavqgfTSnWV5yqv6M5XSBLuhbSiYamq3di6M9Rf5yZgEgTF7HsiF1A2egG8ZSH62l,Wahyudinata Setiawan
,,Demand,"Hello everyone 👋. 
I'm a 22 y/o male currently working, and I'm looking for a single room in San Jose for around $1000/month. I don't have a strong preference for location, it's fine as long as it's not too far south and has accessible public transport. I want to move in around Jan 27. 
Please message me if you have any rooms, thanks!",,https://www.facebook.com/groups/SJSUhousing/permalink/2103967023270456/,2103967023270456,2024-01-15T06:04:23.000Z,1,17,0,,,,pfbid02R9Vp8aMuCrHmN3we5aiV7tucnemzvoStAiui71RHka4YqTkDfYApVuBi351HABahl,Kaung Khant Pyae Sone
"San Jose, CA",$900,Supply,"Available now! 😊
https://www.facebook.com/marketplace/item/1113739256020952/?mibextid=dXMIcH",1 bed · 1 bath · House,https://www.facebook.com/groups/SJSUhousing/permalink/2103735133293645/,2103735133293645,2024-01-14T21:30:50.000Z,0,3,0,,,,pfbid0C2XGDcGTm3YdExPyxyfxnzA2xw172giwcgsqGc37sVKELHydj6E2P65Fw5cUHaKFl,Amanda Mae Villanueva
,,Demand,Looking for a studio/ room for rent. Least start date  lease mid march -April 1st. Would be open to looking to rent with another female in their mid 20s. I do have a small dog who is ESA certified. please message me if interested 🙂,,https://www.facebook.com/groups/SJSUhousing/permalink/2103667306633761/,2103667306633761,2024-01-14T18:59:49.000Z,2,14,0,,,,pfbid02vBqy8KdyT7xW6hoQzceqWXVkKf5ZAnhKzu1AbceaaVMu62xiZv8TuYixKkQ9eCk5l,Selena Annette Zamarron
,,Supply,"Permenant accomadation available in a 2b 2b 
Living room spot for 431+utilities 
Bedroom spot for 491+ utilities (3 shared)master bedroom 
Bedroom spot for 725+ utilities (2 shared)
5 mins away from sjsu 
Very safe and calm locality 
All females unit 
Starting a new lease as soon as possible ( targeting 15jan ) 
Community amenities : jacuzzi, gym, pool table, barbecue
apt amenities : oven, washer, dryer, microwave, glassstove, central AC, patio",,https://www.facebook.com/groups/SJSUhousing/permalink/2103002150033610/,2.103E+15,2024-01-13T20:17:17.000Z,0,4,0,,,,pfbid02k3K3C9NWU7H5xF9ScmDNr5rveEGtoyMyzRd6fYKDFxkGhmjiru4yiHEDjFEGvSDdl,Mahathi G
,,Supply,A private room in 4bd/1.5ba house at 6th St one block away from SJSU campus is available at the end of Jan 2024. Monthly rent is $820. Utilities is shared with other 3 tenants (all are SUSJ students). Let me know if you’re interested. GQX888@gmail.com or 408-483-3451,,https://www.facebook.com/groups/SJSUhousing/permalink/2102773793389779/,2102773793389779,2024-01-13T13:24:31.000Z,0,4,0,,,,pfbid0RoHXVA3BhEdxmLipVVqP4x2MLMVmCWjUsYskz5NdGKZwtmRAejU3YDXonbTPRjNrl,Sherry Wu
,,Supply,"AVAILABLE
Room near San Jose State University
Male Prefered
We are looking for a roommate to take the final room in our 4 bedroom house!
Features-
-Safe neighborhood in Rosemary Gardens -House newly remodeled -House is fully furnished -Room comes with a twin bed and mattress (if you have your own it can be removed). -In house washer + dryer (NOT coin operated) -Fiberoptic gigabit speed internet -Two full size refrigerators -Spacious backyard and covered garage -Plenty of storage-Plenty of street parking as well as a spot in the driveway. -Close proximity to SJSU, the airport, downtown San Jose, 880, 87, 101 freeways, and VTA rail line.
Info-
-Room is 116 sqft -Rent will be $947 -All utilities total to usually around $100 a month, per person -Room has cable hookup + good Wi-Fi connection -Shared bathroom + common areas
Recommendations-
-Male -Similar age (22-26) -Students (one of us is attending SJSU studying Aerospace Engineering) -Musicians (we all love to play music)
Requirements-
-Must have a stable source of income OR cosigner -Must complete a background check -We look forward to meeting you!",,https://www.facebook.com/groups/SJSUhousing/permalink/2101050886895403/,2101050886895403,2024-01-12T07:01:28.000Z,1,3,0,Pm'ed you,,,pfbid033EwrYkWpxmj74pBqG4HRA1xiBsD2fRz3tLFYXCXb3RosN3GAUvnbafkgzx4W8YoQl,Edgar Duchesneau
,,Supply,"AVAILABLE Private Bedroom #3 with shared bath (W/ 2x Male Individual) in 5 Bed 2 Bath all male House on Feb 1st. Convenient location in a quiet + safe neighborhood, located in Edge San Jose neighborhood. Easy access to 101 and 8 min walk to VTA Buses station. 5 Miles away from SJSU.
Within 0.5 miles radius
•FoodMax, Lions Supermarket, Eastridge Mall, 24 Fitness, Starbucks
Within 1 mile radius
•Costco Business Center, Safeway, Tisane, In n Out, Chipotle, Jamba,  Starbucks
Pay rent on time - $950/m + shared utilities, ranging from $85-$110.
Security Deposit - 1 Month rent
Single Occupancy only
Maid Cleaning once a month on Common Areas
Absolutely no pets
Required 30 days advanced move-out notice
Details
• Newly added flooring in all bedrooms
• Refrigerator
• Washer, dryer, second refrigerator in garage
• High Speed WIFI Internet up to 600mbps
• Furnished with Kitchen Table/Coffee Table/Couch/TV
• Backyard + Patio Access
• Courtyard Access for your bedroom
Parking: Driveway & Street
DM me with a short paragraph about yourself such as year at college and major or where you are from/occupation
1 year lease preferred.
Move in Feb 1st",,https://www.facebook.com/groups/SJSUhousing/permalink/2101759106824581/,2101759106824581,2024-01-12T01:19:40.000Z,4,2,0,PM'ed you!,1,"i call the newly painted white house’s with black trim ‘look at what they’ve done to my boy’, because you’ve scrapped the exterior of the house of all personality.  

Next, i call that linoleum flooring ‘millennial grey’ as millennials, for some reason, LOVE that color and somehow associate it with luxury high rises.",pfbid02dAFwrqD83Wm15En9awXihXHiXU5LLzfeGhPfScMGaHcN9LHReuXeeVAQjx7ut9SAl,Edward Lee
,,Supply,"Hello, I am looking for a new tenant (only girls) for my room in Sparta 505. The room is available for six months and will be vacant from January
12. Your roommates would be Kira and Lili, two very nice girls who also study at SJSU. The private room comes with its own bathroom and is very bright. The rent is €1780 per month. If interested, please contact me, and I will forward your details to the leasing office.
(it is the MASTER BEDROOM B in the picture below)",,https://www.facebook.com/groups/SJSUhousing/permalink/2101175623549596/,2101175623549596,2024-01-11T03:54:54.000Z,0,3,0,,,,pfbid0fniWHk5ZdzpbgrGGfvyTELBVqsVUsdr322SebxsaLz3yb469kf1zDcNEhzwL7wLDl,Ronja Horn
,,Demand,"Hello everyone, i’m currently searching for a room for the spring semester. My budget is 700-750 max, and i dont mind if its a shared room or space! Please reach out to me through PM if anything is available!",,https://www.facebook.com/groups/SJSUhousing/permalink/2101009363566222/,2101009363566222,2024-01-10T21:02:37.000Z,0,13,0,,,,pfbid02sYBnxQNB5DyJkjNkRRT6FZGz929gksozavQGwbLgMXis4FDKxd5p331QfPgPgMQnl,Gabriel Granados
,,Supply,"Hi everyone! Looking for a female to take over my lease at the Grad! Location is great for students, it’s a short 2-3 minute walk to campus, located downtown.

Rent is $1691.95 per month lease ends on July 31, 2024 (all utilities are already included in the rent). No security deposit needed.

Details:
- Private room w/ attached private bathroom in a 3 bed/3bath apt.
- Walk in closet
- The room is fully furnished, as well as the kitchen and living room.
- Located on the 5th floor
- Washer and dryer in unit
- Amenities include gym, study room, game room, yoga studio, pool, dog park, and bbq grills on the 4th floor.

Message me if interested. Thanks in advance 🙂",,https://www.facebook.com/groups/SJSUhousing/permalink/2100715010262324/,2100715010262324,2024-01-10T10:35:20.000Z,2,11,0,Hi! Is this space still available? :),0,Hey! I dmed 🤚🏼,pfbid02coLLsrehQXrGkGDd1wo7Jo5gbNV2D5TRo5zw1PYu8Gy6ywMexcaDcHZ9EWQrTwgl,Mariella Subido Giron
,,Unknown,,This content isn't available right now,https://www.facebook.com/groups/SJSUhousing/permalink/2097368470596978/,2097368470596978,2024-01-10T08:02:09.000Z,0,0,0,,,,pfbid0XbKnwXicSyhZjfTG5tuPm4Dn9xn8XBbMHjWqwJX2yy3C1dW9dSy5GKkik6NCcZZal,Nathan Huynh
,,Supply,"Attention! Roommate Needed to Take Over Lease in 27 North, San Jose, CA

Available Now! Seeking responsible and friendly individual to take over my lease in a spacious shared 2 bedroom/2 bathroom attached apartment in 27 North San Jose, CA . The lease term extends until July 2024, with a monthly rent of $1070.

Perfect for: Students, young professionals, anyone looking for a comfortable and convenient living situation.

About the Apartment:

2 bedrooms, 2 bathrooms (shared with 3 other male respectful and easygoing tenants)

Walking distance to campus.
Close to public transportation, shopping, and dining

What's Included:

Furnished bedroom with ample closet space

Shared living areas including kitchen, living room, and attached bathroom per room

In-unit laundry facilities

Rent and Lease Details:

Monthly rent: $1070 

Lease term: Now until July 2024

Move-in Costs:

Security deposit (negotiable)

Pro-rated rent for the current month

If you are:

Looking for a move-in ready apartment

A responsible and respectful individual

Comfortable living in a shared space

Please reach out to me for more information and to schedule a viewing. Serious inquiries only.

Smoking: Not allowed

I look forward to hearing from you!",,https://www.facebook.com/groups/SJSUhousing/permalink/2097876330546192/,2097876330546192,2024-01-10T08:01:51.000Z,1,3,0,,,,pfbid0V8v3CVBbh716YwCry78EjtocQjjhYxk1ckYgcSjNtGSumHJq4rrb187a1vxkJodwl,Sridharan Ranganathan
,,Supply,"AVAILABLE, female ONLY. Hi all! I’m looking for a female to take over my lease this summer sometime from early June to mid August (dates flexible, pls reach out!). I live @ The Grad in downtown SJ and it’s right across SJSU and super close to public transit and a lot of food/shopping/offices. I’m in a furnished 4 bedroom apartment, you’d be taking over my single room and single bathroom. Utilities covered in rent + there’s a pool/jacuzzi/gym. Please reach out for more info!",,https://www.facebook.com/groups/SJSUhousing/permalink/2099605920373233/,2099605920373233,2024-01-10T06:21:33.000Z,0,2,0,,,,pfbid0PvqgMuaypd45MrhcDjPTnFF5wGYK83SHA1UaRGjwBYrxjuMMhPgkwhBceZq5Ywqxl,Sham Sis
,,Supply,"Hello! I am looking for someone to rent a room in my condo for the semester in South San Jose. $1600 per month, includes utilities (free parking, WiFi, lots of streaming services, heat/AC, washer/dryer, water, garbage, etc.). I work at SJSU and am also a Masters student. Also, I like to cook and enjoy cooking for others and growing food. If you’re interested, please reach out. Willing to negotiate price. Thanks",,https://www.facebook.com/groups/SJSUhousing/permalink/2099865360347289/,2099865360347289,2024-01-10T06:21:08.000Z,0,11,0,,,,pfbid02zxupjj3JZZyR5zcF3NnbHV4vrWKdJ254h6VzozfwPryXPqtabyVQFQuxdXa31x4rl,Matt Mangoni
,,Supply,"Hi everyone! I am currently looking for someone to take over the remainder of my lease at 27 North until it's up in July. Female only please as it is not a co-ed space. More info below:

• The room is a fully furnished private room with a bathroom connected and a walk-in closet - includes bed, desk, and chair

• Common area has a dining table, couch, lots of counter and cabinet space, and a stove, refrigerator, microwave, kitchen sink, dishwasher as well as washing and drying machine

• Building is a 5-minute walk from SJSU campus, and also has a parking structure in building for longer commutes

• Building includes outdoor grilling patio, fire pits, pool and lounge chairs, beds and cushions, study rooms, game rooms, etc.

• 3 other girls live in the apartment but all have their own private room and bath- friendly and clean

• Rent is $1400

Please private message me for more details or if you are interested. Or comment below this post if I don't respond soon enough!",,https://www.facebook.com/groups/SJSUhousing/permalink/2099799713687187/,2099799713687187,2024-01-09T01:36:39.000Z,0,4,0,,,,pfbid0MwWn7tayTyZQFmqbT5E6NADDa4TKBwbMgh5MqQXsH9F1YpmQNVSZ7Y584x4tvAQ8l,Amy Semmelmayer
,,Supply,"Bedrooms for Rent. All-Female, 2 blocks to SJSU. One room has a private bath($1300), the other is shared ($1200). Utilities are $65/mo. 

Central Heating Cooling
Monthly Cleaners
Fiber Internet 
In-house, free laundry
Big Common Areas 

See Craigslist ad for photos and more info.

Thank you,
Evin

",Master Bedrooms - rooms & shares - apartment room roommate share rent - craigslist,https://www.facebook.com/groups/SJSUhousing/permalink/2099730473694111/,2099730473694111,2024-01-08T22:35:02.000Z,0,3,0,,,,pfbid02aueEbCuZsa5BNLRUVqku6esQsKthXHpfMRC61iv5va5MJJNs7txizjBfcP7vsBGul,Evin Wieser
,,Supply,"Hello, I’m moving out of San Jose for a semester so I’m looking for someone to take over my lease at the Grad from Feb (or jan) -July 31st, for the 2024 spring semester. Only female. Rent-$1,268.
-15 minute car drive to De Anza or foothills campus
-2 minute away walk from Sjsu 
-security patrol
-refridgerator, oven, dishwasher
-immediate maintanence 
-garbage disposal on floor
-community room 
-utilities included
-washer/dryer in unit 
-fully furnished 
-4 roommates 
-shared bedroom
-private bathroom
-clean, friendly roommates
-wifi included 
-all female 
Amenities:
-pool and jacuzzi 
Grilling area/ patio
Dog park
-study rooms
Contact for more details: 213-703-8537 
Please text if I don’t answer",,https://www.facebook.com/groups/SJSUhousing/permalink/2099571830376642/,2099571830376642,2024-01-08T16:28:01.000Z,0,1,0,,,,pfbid07w6k11URV6FBSzUt1MiJmUBjY6JySpJtZRv4yoMQcn4rsyEJDk7q2meYrVUHPgdyl,Julia Simonyan
